idx,smiles
340,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCC)CCCCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(F)C(F)=C%12)=C(C#N)\C#N)=C%10CCCCCCCCCCC)=C5S3
341,O=C(N(CC)/C1=C(C#N)/C#N)/C(S1)=C/C(C2=NSN=C23)=CC=C3C4=CC5=C(C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C=C(C9=C(C%10(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C=C(C%13=CC=C(/C=C(S/%14)\C(N(CC)C%14=C(C#N)\C#N)=O)C%15=NSN=C%15%13)S9)C%10=C6)S4
342,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(SC5=C6C(C7=CC=C(CC(CC)CCCC)S7)=C(S8)C(C(C9(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)=C8C%12=C9C=C(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)\C#N)=O)S%12)=C5C%15=CC=C(CC(CC)CCCC)S%15)=C6C4(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17
343,O=C(/C(S1)=C/C(C2=NN(CCCCCCCC)N=C32)=CC=C3C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=CC=C(/C=C%12SC(N(CC)C\%12=O)=S)C%13=NN(CCCCCCCC)N=C%11%13)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)N(CC)C1=S
344,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC=C(C3=C4C5=CC1=C32)C6=C(C7=C(C8=CC=C(C(N(C(CCCCC)CCCCC)C9=O)=O)C%10=C9C=C%11C%12=C8%10)C(C%12=C(N%11CCCCCCCC)C=C%13C(N(C(CCCCC)CCCCC)C%14=O)=O)=C%13C%14=C7)C=C%15C%16=C6C4=C(N5CCCCCCCC)C=C%16C(N(C(CCCCC)CCCCC)C%15=O)=O
345,O=C1C2=C(C(/C1=C/C3=CC4=C(C5=CC6=C(C=C5C4(C7=CC=CC(CCCCCC)=C7)C8=CC(CCCCCC)=CC=C8)C9=C(C(S%10)=C(S9)C%11=C%10C%12=CC(C%13(C%14=CC=CC(CCCCCC)=C%14)C%15=CC(CCCCCC)=CC=C%15)=C(C%16=C%13C=C(S%16)/C=C%17/C(C%18=C(C%17=O)C=C(F)C(F)=C%18)=C(C#N)\C#N)C=C%12C(C%19=CC=CC(CCCCCC)=C%19)%11C%20=CC(CCCCCC)=CC=C%20)C6(C%21=CC(CCCCCC)=CC=C%21)C%22=CC=CC(CCCCCC)=C%22)S3)=C(C#N)/C#N)C=C(F)C(F)=C2
346,O=C(C/1=C\C2=CC(S3)=C(S2)C4=C3C5=CC(C(C6=CC=C(CCCCCC)S6)(C7=CC=C(CCCCCC)S7)C8=C9SC%10=C8SC(/C=C%11/C(C%12=C(C)SC(C)=C%12C%11=O)=C(C#N)\C#N)=C%10)=C9C=C5C4(C%13=CC=C(CCCCCC)S%13)C%14=CC=C(CCCCCC)S%14)C%15=C(C)SC(C)=C%15C1=C(C#N)\C#N
347,O=C(N(CCCCCCCC)C1=O)C2=CC=C(C3=C4C(C5=CC=C(C6=CC=CS6)S5)=CC1C32)C7=C(C8=CC=C(C9=CC=CS9)S8)C=C%10C%11=C7C4=CC=C%11C(N(CCCCCCCC)C%10=O)=O
348,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=C(C5=CC=C([Si](CCC)(CCC)CCC)S5)C6=C(C(C7=C6SC8=C7SC9=C8SC(/C=C%10C(C(C=C(F)C(F)=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C9)(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)C(C%14=CC=C([Si](CCC)(CCC)CCC)S%14)=C4C%15=C2C(SC%16=C%17SC(/C=C%18C(C(C=C(F)C(F)=C%19)=C%19C\%18=C(C#N)/C#N)=O)=C%16)=C%17S%15
349,CCCCC(CC)CN1C2=C(SC=C2)C3=C1C=C(C4=CC=C(/C=C(C#N)/C#N)C5=NSN=C45)S3
350,O=C(N(CC(CC)CCCC)C1=O)C2=CC=C(C(N3CC(CC)CCCC)=O)C4=C2C1=C(/C=C/C(C=C5C(N(CC(CC)CCCC)C6=O)=O)=C(C(N7CC(CC)CCCC)=O)C8=C5C6=CC=C8C7=O)C=C4C3=O
351,CCCCCCC(C=C1)=C(F)C=C1C2(C3=CC=C(CCCCCC)C(F)=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C(F)=C%10)C%11=CC=C(CCCCCC)C(F)=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
352,O=C1C2=CC=CC=C2N(CCCC)C3C1C=C(N4CCCC)C(C(C5C4C=CC=C5)=O)=C3
353,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC(C3=CC4=C5C6=C3C7=CC=C(C(N8C(CCCCC)CCCCC)=O)C9=C7C(C6=C(C%10=CC%11=C%12C(C%13=C%14C=C%12C(N(C(CCCCC)CCCCC)C%11=O)=O)=C%10C%15=CC=C(C(N%16C(CCCCC)CCCCC)=O)C%17=C%15C%13=C([Se]%14)C=C%17C%16=O)C=C5C(N(C(CCCCC)CCCCC)C4=O)=O)=CC=C9C8=O)=C%18C(C2=C1C=C%19[Se]%20)=C%19C%21=C%20C=C(C(N%22C(CCCCC)CCCCC)=O)C%23=C%21C%18=CC=C%23C%22=O
354,O=C(N(CCCCCC)/C(S/1)=C(C#N)\C#N)C1=C\C(S2)=CC(CC(CC)CCCC)=C2C(S3)=CC4=C3C5=CC(C(C6=CC=C(CCCCCC)S6)(C7=CC=C(CCCCCC)S7)C8=C9SC(C%10=C(CC(CC)CCCC)C=C(/C=C%11S/C(N(C\%11=O)CCCCCC)=C(C#N)/C#N)S%10)=C8)=C9C=C5C4(C%12=CC=C(CCCCC)S%12)C%13=CC=C(CCCCCC)S%13
355,O=C(N(C(CCC)CCC)C1=O)C2=CC=C(C3=C4C=CC1=C32)C5=CC(C(S6)=CC7=C6C(C8=CC=C(C9=CC%10=C%11C(C%12=CC=C%13C%14=C%12C%10=CC=C%14C(N(C(CCC)CCC)C%13=O)=O)=CC=C(C%15=O)C%11=C9C(N%15C(CCC)CCC)=O)[Se]8)=C(C=C(C%16=CC%17=C%18C(C%19=CC=C%20C%21=C%19C%17=CC=C%21C(N(C(CCC)CCC)C%20=O)=O)=CC=C(C%22=O)C%18=C%16C(N%22C(CCC)CCC)=O)S%23)C%23=C7C%24=CC=C(C%25=C%26C%27=C(C%28=CC=C%27C(N(C(CCC)CCC)C%26=O)=O)C(C%29=CC=C(C(N(C(CCC)CCC)C%30=O)=O)C%31=C%30C=CC%28=C%29%31)=C%25)[Se]%24)=C%32C%33=C5C4=CC=C%33C(N(C(CCC)CCC)C%32=O)=O
356,CCCCCCC(C=C1)=CC=C1C(C2=C3SC(C4=CC=C(/C=C5C(C(C=C(F)C(F)=C6)=C6C\5=C(C#N)\C#N)=O)[Se]4)=C2OCCCCCCCC)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C%11=CC=C(/C=C%12/C(C(C=C%13F)=C(C%12=O)C=C%13F)=C(C#N)/C#N)[Se]%11)=C9OCCCCCCCC)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8
357,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)/C#N)C2=C/C(S3)=CC4=C3C(C5(C(C=C6)=CC=C6CCCCCC)C(C=C7)=CC=C7CCCCCC)=C(C8=C5C=C9C(SC%10=C%11SC(C%12=CC%13=C%14C(SC%15=C%16SC(/C=C%17C(C(C=C(Cl)C(Cl)=C%18)=C%18C\%17=C(C#N)\C#N)=O)=C%15)=C%16C(C(C=C%19)=CC=C%19CCCCCC)%13C(C=C%20)=CC=C%20CCCCCC)=C%10C(C(C=C%21)=CC=C%21CCCCCC)(C%12=C%14)C(C=C%22)=CC=C%22CCCCCC)=C%11C(C(C=C%23)=CC=C%23CCCCCC)(C9=C8)C(C=C%24)=CC=C%24CCCCCC)S4
358,O=C1C(C2=C(C3=CC=CS3)N1CCCCCCCC)=C(C4=CC=C(C#CC5=CC6=C(C7C(C6(C8C9C=CC(C#CC%10=CC=C(C%11=C%12C(C(N%11CCCCCCCC)=O)=C(C%13=CC=CS%13)N(CCCCCCCC)C%12=O)S%10)=C8)C%14=C9C=CC(C#CC%15=CC=C(C%16=C%17C(C(N%16CCCCCCCC)=O)=C(C%18=CC=CS%18)N(CCCCCCCC)C%17=O)S%15)=C%14)C=C(C#CC%19=CC=C(C%20=C%21C(C(N%20CCCCCCCC)=O)=C(C%22=CC=CS%22)N(CCCCCCCC)C%21=O)S%19)C=C7)C=C5)S4)N(CCCCCCCC)C2=O
359,O=C(C(C=CC=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC4=C(S3)C(C(C(C=C5)=CC=C5CCCCCC)(C(C=C6)=CC=C6CCCCCC)C7=C8C=C(N9CC(CC)CCCC)C(C(C9=C%10)=CC%11=C%10C(SC%12=C%13SC(/C=C%14/C(C%15=C(C%14=O)C=CC=C%15)=C(C#N)\C#N)=C%12)=C%13C%11(C(C=C%16)=CC=C%16CCCCCC)C(C=C%17)=CC=C%17CCCCCC)=C7)=C8S4
360,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)/C#N)C2=C/C3=CC(SC4=C5N(CC(CC)CCCC)C6=C4C7=NN(CC(CC)CCCC)N=C7C8=C6N(CC(CC)CCCC)C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C=C(F)C(F)=C%12)=C(C#N)\C#N)=C%10)=C5S3
361,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=C(C=C(N5CCCCCCCC)C(C6=CC(C(C(C=C7)=CC=C7CCCCCC)(C8=C9SC(/C=C%10/C(C%11=C(C%10=O)C=CC=C%11)=C(C#N)/C#N)=C8)C(C=C%12)=CC=C%12CCCCCC)=C9C=C65)=C4)C%13=C2C=C(/C=C%14C(C(C=CC=C%15)=C%15C\%14=C(C#N)\C#N)=O)S%13
362,O=C1C2=C(C(/C1=C/C3=CC4=C(C5=CC(C6(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)=C(C9=C6C=C(/C=C%10/C(C%11=C(C%10=O)C=C(Cl)C(Cl)=C%11)=C(C#N)/C#N)S9)C=C5C4(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S3)=C(C#N)\C#N)C=C(Cl)C(Cl)=C2
363,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC3=C(C4=CC5=C6C7=C4C8=CC=C(C(N9C(CCCCCC)CCCCCC)=O)C%10=C8C(C7=CC=C6C(N(C(CCCCCC)CCCCCC)C5=O)=O)=CC=C%10C9=O)C=C%11C=C%12C%13=C%14C%11=C3C(C2=C1C=C%15)=C%15C%14=CC=C%13C(N(C(CCCCCC)CCCCCC)C%12=O)=O
364,O=C1N(CC(CC)CCCC)C(C2=C1C=CC(C#CC3=CC=C(C#CC(C=C4)=CC5=C4C(N(C5=O)CC(CC)CCCC)=O)C6=NSN=C36)=C2)=O
365,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(C)C(C)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=C(C)C(C)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
366,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC=C(C3=C4C=CC1C32)C5=CC=C6C7=C5C4=CC=C7C(N(C(CCCCC)CCCCC)C6=O)=O
367,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(SC=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(SC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
368,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC=C(C3=C4C5=CC1=C32)C6=C(C7=CC=C(N(C8=CC=C(C9=C(C%10=CC=C(C(N(C(CCCCC)CCCCC)C%11=O)=O)C%12=C%11C=C%13C%14=C%10%12)C(C%14=C(N%13CCCCCCCC)C=C%15C(N(C(CCCCC)CCCCC)C%16=O)=O)=C%15C%16=C9)C=C8)C%17=CC=C(C%18=C(C%19=CC=C(C(N(C(CCCCC)CCCCC)C%20=O)=O)C%21=C%20C=C%22C%23=C%19%21)C(C%23=C(N%22CCCCCCCC)C=C%24C(N(C(CCCCC)CCCCC)C%25=O)=O)=C%24C%25=C%18)C=C%17)C=C7)C=C%26C%27=C6C4=C(N5CCCCCCCC)C=C%27C(N(C(CCCCC)CCCCC)C%26=O)=O
369,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC3=C4C(C(C=C5C(N(C(CCCCCC)CCCCCC)C6=O)=O)=C7C8=C5C6=CC=C8C9=C(C%10=CC(C%11=C(C%12=C%13C(C%14=C%15C(C%16=C%17C=CC%18=C%16C(C(N(C(CCCCCC)CCCCCC)C%18=O)=O)=C%15)=C%19C(C=C%20C%21=C%19C%17=CC=C%21C(N(C(CCCCCC)CCCCCC)C%20=O)=O)=C%14%22)=CC%23=C%12C(C(N(C(CCCCCC)CCCCCC)C%23=O)=O)=C%11)C%24=CC=C%25C%26=C%24C%13=C%22C=C%26C(N(C(CCCCCC)CCCCCC)C%25=O)=O)=CC(C%27=C(C%28=C%29C(C%30=C%31C(C%32=C%33C=CC%34=C%32C(C(N(C(CCCCCC)CCCCCC)C%34=O)=O)=C%31)=C%35C(C=C%36C%37=C%35C%33=CC=C%37C(N(C(CCCCCC)CCCCCC)C%36=O)=O)=C%30%38)=CC%39=C%28C(C(N(C(CCCCCC)CCCCCC)C%39=O)=O)=C%27)C%40=CC=C%41C%42=C%40C%29=C%38C=C%42C(N(C(CCCCCC)CCCCCC)C%41=O)=O)=C%10)C=C(C(N(C(CCCCCC)CCCCCC)C%43=O)=O)C%44=C%43C=C4C7=C9%44)=C%45C=C%46C%47=C%48C%45=C3C(C2=C1C=C%49)=C%49C%48=CC=C%47C(N(C(CCCCCC)CCCCCC)C%46=O)=O
370,O=C(N1C2=CC(C(CCCCCC)(CCCCCC)C3C4C=CC=C3)=C4C=C2)C(C5=C6C=CC=C5C1=O)=CC=C6C#CC(S7)=CC=C7C(C8=NSN=C98)=CC%10=C9C=C(C%11=CC=C(C#CC%12=CC=C%13C(N(C(C%14=CC=CC%12=C%14%13)=O)C(C=C%15)=CC%16=C%15C%17C=CC=CC%17C%16(CCCCCC)CCCCCC)=O)S%11)C%18=NSN=C%10%18
371,O=C(N(CCCCCCCC)C1=O)C2=CC=C(C3=C4C(C5=CC=CS5)=CC1C32)C6=C(C7=CC=CS7)C=C8C9=C6C4=CC=C9C(N(CCCCCCCC)C8=O)=O
372,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC(C(S3)=CC=C3C4=C(C5=CC=C(C6=CC7C8C9=C6C%10=CC=C(C(N%11C(CCCCCC)CCCCCC)=O)C%12=C%10C(C9=CC=C8C(N(C(CCCCCC)CCCCCC)C7=O)=O)=CC=C%12C%11=O)S5)C=C(C%13=CC=C(C(C=C%14C(N(C(CCCCCC)CCCCCC)C%15=O)=O)=C%16C%17=C%14C%15=CC=C%17C%18=CC=C(C%19=O)C%20C%18=C%16C=CC%20C(N%19C(CCCCCC)CCCCCC)=O)S%13)C(C%21=CC=C(C%22=CC%23C%24C%25=C%22C%26=CC=C(C(N%27C(CCCCCC)CCCCCC)=O)C%28=C%26C(C%25=CC=C%24C(N(C(CCCCCC)CCCCCC)C%23=O)=O)=CC=C%28C%27=O)S%21)=C4)=C(C%29=C%30C=CC1C%292)C%31=CC=C%32C%33=C%31C%30=CC=C%33C(N(C(CCCCCC)CCCCCC)C%32=O)=O
373,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=C(F)C(F)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
374,O=C1N(CCCCCC)C(C2=C1C=CC(C#CC3=CC=C(C#CC(C=C4)=CC5=C4C(N(C5=O)CCCCCC)=O)C6=NSN=C36)=C2)=O
375,CCCCCCCCC(CCCCCCCC)N1C2=C(SC(C(S3)=C(CCCCC)C=C3C(SC(/C=C4/C(C(C=CC=C5)=C5C4=O)=C(C#N)\C#N)=C6)=C6CCCCCC)=C2)C7=C1C=C(C8=C(CCCCCC)C=C(C9=C(CCCCCC)C=C(/C=C%10/C(C(C=CC=C%11)=C%11C%10=O)=C(C#N)\C#N)S9)S8)S7
376,CCCCCCCCC1(CCCCCCCC)C2=C(C3=C(O1)C=C(/C=C4C(C(C=CC=C5)=C5C\4=C(C#N)\C#N)=O)S3)C=C(C(CCCCCCCC)(CCCCCCCC)OC6=C7SC(/C=C8/C(C9=C(C8=O)C=CC=C9)=C(C#N)/C#N)=C6)C7=C2
377,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC(C3=CC(C4=C(C5=CC=C(C6=O)C7C5=C8C=CC7C(N6C(CCCCC)CCCCC)=O)C(C8=CC=C9C(N(C(CCCCC)CCCCC)C%10=O)=O)=C9C%10=C4)=CC(C(C=C%11C(N(C(CCCCC)CCCCC)C%12=O)=O)=C%13C%14=C%11C%12=CC=C%14C%15=CC=C(C%16=O)C%17C%15=C%13C=CC%17C(N%16C(CCCCC)CCCCC)=O)=C3)=C(C%18=C%19C=CC1C%182)C%20=CC=C%21C%22=C%20C%19=CC=C%22C(N(C(CCCCC)CCCCC)C%21=O)=O
378,O=C(N(C(CCCCCC)CCCCCC)C1=O)C2=CC(C3=CC(C45C(C=C(C6=C(C7=C8C=CC9C7C(C(N(C(CCCCC)CCCCC)C9=O)=O)=C6)C%10=CC=C%11C%12=C%10C8=CC=C%12C(N(C(CCCCCC)CCCCCC)C%11=O)=O)C=C%13)C%13C%14=C4C=C(C%15=C(C%16=CC=C(C%17=O)C%18C%16=C%19C=CC%18C(N%17C(CCCCCC)CCCCCC)=O)C(C%19=CC=C%20C(N(C(CCCCCC)CCCCCC)C%21=O)=O)=C%20C%21=C%15)C=C%14)=C(C%22C5C=CC(C(C=C%23C(N(C(CCCCCC)CCCCCC)C%24=O)=O)=C%25C%26=C%23C%24=CC=C%26C%27=CC=C(C%28=O)C%29C%27=C%25C=CC%29C(N%28C(CCCCCC)CCCCCC)=O)=C%22)C=C3)=C(C%30=C%31C=CC1C%302)C%32=CC=C%33C%34=C%32C%31=CC=C%34C(N(C(CCCCCC)CCCCCC)C%33=O)=O
379,CCCCCCC(C=C1)=CC=C1C(C2=C3SC4=C2SC(/C=C5/C(C6=C(C5=O)C=CC(F)=C6)=C(C#N)/C#N)=C4)(C7=CC=C(CCCCCC)C=C7)C8=C3C=C(C(C9=C%10SC(C%11=CC=C(/C=C%12C(C(C=CC(F)=C%13)=C%13C\%12=C(C#N)\C#N)=O)S%11)=C9)(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)C%10=C8
380,O=C1C2=C(C)SC=C2C(/C1=C/C3=CC(S4)=C(S3)C5=C4C6=C(C(C7=CC=C(CCCCCC)C=C7)5C8=CC=C(CCCCCC)C=C8)C9=C(C(C%10=CC=C(CC(CCCC)CC)S%10)=C(C(C(C%11=CC=C(CCCCCC)C=C%11)%12C%13=CC=C(CCCCCC)C=C%13)=C(S%14)C%15=C%12C=C(/C=C%16/C(C%17=CSC(C)=C%17C%16=O)=C(C#N)\C#N)S%15)C%14=C9C%18=CC=C(CC(CCCC)CC)S%18)S6)=C(C#N)/C#N
381,O=C1C2=C(C=CC=C2)C(/C1=C/C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=C6SC7=C(C8=CC=C(SCC(CCCC)CC)S8)C9=C(C(C%10=CC=C(SCC(CC)CCCC)S%10)=C57)SC(C%11=C%12C=C(/C=C%13/C(C(C=CC=C%14)=C%14C%13=O)=C(C#N)\C#N)S%11)=C9C%12(C%15=CC=C(CCCCCC)C=C%15)C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)=C6S3)=C(C#N)\C#N
382,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC([Si]4(CCCCCCCCC)CCCCCCCC)=C(S3)C5=C4C6=C(CCCCCC)C(SC7=C8[Si](CCCCCCCC)(CCCCCCCC)C9=C7SC(/C=C%10C(C(C=C(Cl)C(Cl)=C%11)=C%11C\%10=C(C#N)\C#N)=O)=C9)=C8C(CCCCCC)=C6S5
383,O=C(N1C(CCCCCC)CCCCCC)C2=C3C4=C(C=C2)C5=CC=C6C7=C(C(N(C(CCCCCC)CCCCCC)C6=O)=O)C=C(C#CC8=CC(C#CC9=CC(C(N%10C(CCCCCC)CCCCCC)=O)=C%11C(C%12=CC=C%11C%10=O)=C9C%13=CC=C%14C%15=C(C(N(C(CCCCCC)CCCCCC)C%14=O)=O)C=CC%12=C%13%15)=C%16C=CC%17=C(C#CC%18=CC(C(N%19C(CCCCCC)CCCCCC)=O)=C%20C%21=C%18C%22=CC=C%23C%24=C(C(N(C(CCCCCC)CCCCCC)C%23=O)=O)C=CC(C%21=CC=C%20C%19=O)=C%22%24)C=C(C#CC%25=CC(C(N%26C(CCCCCC)CCCCCC)=O)=C%27C%28=C%25C%29=CC=C%30C%31=C(C(N(C(CCCCCC)CCCCCC)C%30=O)=O)C=CC(C%28=CC=C%27C%26=O)=C%29%31)C%32=C%17C%16=C8C=C%32)C(C4=CC=C3C1=O)=C57
384,O=C(N(CCCCCCCC)C1=O)C2=C1C(C3=CC=CS3)=C(C4=CC=C(C5=CC=C(C([H])=O)C=C5)C6=C4C7=CC=C6)C7=C2C8=CC=CS8
385,CCCCCC[Si]1(CCCCCC)C2=C(SC(/C=C3C(C(C=CC(F)=C4)=C4C\3=C(C#N)\C#N)=O)=C2)C(S5)=C1C(S6)=C5C7=C6C(SC(/C=C8C(C(C=CC(F)=C9)=C9C\8=C(C#N)/C#N)=O)=C%10)=C%10[Si]7(CCCCCC)CCCCCC
386,O=C1C2=C(C(/C1=C/C3=CC(N(C)C4=CC5=C6C7=C(C5(CC(CCCC)CCCCCC)CC(CCCC)CCCCCC)C8=C(C=C9N(C)C%10=C(C9=C8)SC(/C=C%11/C(C%12=C(C%11=O)C=C(F)C(F)=C%12)=C(C#N)\C#N)=C%10)C7(CC(CCCC)CCCCCC)CC(CCCC)CCCCCC)=C(C4=C6)S3)=C(C#N)\C#N)C=C(F)C(F)=C2
387,CCCCCCC(C=C1)=CC=C1C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=C5SC7=C6SC(/C=C8C(C(C=CC(I)=C9)=C9C\8=C(C#N)\C#N)=O)=C7)(C%10=CC=C(CCCCCC)C=C%10)C%11=CC=C(CCCCCC)C=C%11)C=C4C%12=C2C(SC(/C=C%13C(C(C=CC(I)=C%14)=C%14C\%13=C(C#N)/C#N)=O)=C%15)=C%15S%12
388,CCCCCCCCC1(CCCCCCCC)C2=C(C=CC(C3=CC=C(/C=C4C(N(C)C(N(C)C\4=O)=O)=O)S3)=C2)C5=CC=C(C6=CC=C(/C=C7C(N(C)C(N(C)C\7=O)=O)=O)S6)C=C51
389,O=C(N(C(CCC)CCC)C1=O)C2=CC=C(C3=C4C=CC1C32)C5=CC(C(C=C6)=CC=C6[Si](C7=CC=C(C8=CC9=C%10C(C%11=CC=C%12C%13=C%11C9=CC=C%13C(N(C(CCC)CCC)C%12=O)=O)=CC=C(C%14=O)C%10C8C(N%14C(CCC)CCC)=O)C=C7)(C%15=CC=C(C%16=CC%17=C%18C(C%19=CC=C%20C%21=C%19C%17=CC=C%21C(N(C(CCC)CCC)C%20=O)=O)=CC=C(C%22=O)C%18C%16C(N%22C(CCC)CCC)=O)C=C%15)C%23=CC=C(C%24=C%25C%26=C(C%27=CC=C%26C(N(C(CCC)CCC)C%25=O)=O)C(C%28=CC=C(C%29=O)C%30C%28=C%27C=CC%30C(N%29C(CCC)CCC)=O)=C%24)C=C%23)=C%31C%32=C5C4=CC=C%32C(N(C(CCC)CCC)C%31=O)=O
390,O=C(N(C(CCCCC)CCCCC)C1=O)C2=CC(N3CCCCCCCC)=C4C5=C(C6=CC=C(C(N(C(CCCCC)CCCCC)C7=O)=O)C8=C7C=C3C4=C68)C(C9=C%10C(OCCO%10)=C(C%11=C(C%12=C%13C(N%14CCCCCCCC)=CC%15=C%12C(C(N(C(CCCCC)CCCCC)C%15=O)=O)=C%11)C%16=C(C%13=C%14C=C%17C(N(C(CCCCC)CCCCC)C%18=O)=O)C%17=C%18C=C%16)S9)=CC1=C52
391,CCCCCCN1C2=C(SC=C2)C3=C1C=C(C4=CC=C(/C=C(C#N)/C#N)C5=NSN=C45)S3
393,CCCCCCCCC(CCCCCCCC)N1C2=C(SC(C(S3)=C(CCCCC)C=C3C(SC(/C=C4C(N(C(C([N+]#[C-])=C\4C)=O)CCCC)=O)=C5)=C5CCCCCC)=C2)C6=C1C=C(C7=C(CCCCCC)C=C(C8=C(CCCCCC)C=C(/C=C9C(C)=C([N+]#[C-])C(N(CCCC)C/9=O)=O)S8)S7)S6
394,CCCCC(CN1C2=C(C3=C1C(SC(/C=C4/C(C5=C(C4=O)C=C(Cl)C(Cl)=C5)=C(C#N)\C#N)=C6CCCCCCCCCCC)=C6S3)C7=NSN=C7C8=C2N(C9=C8SC%10=C9SC(/C=C%11C(C(C=C(Cl)C(Cl)=C%12)=C%12C\%11=C(C#N)\C#N)=O)=C%10CCCCCCCCCCC)CC(CCCC)CC)CC
395,O=C(N(CCCCCCCC)C1=O)C2=C(C1=CC=C3C#CC#CC4=CC=C5C6=C(C(N(CCCCCCCC)C5=O)=O)C=CC=C64)C3=CC=C2
